latitude,longitude,id,timestamp
36.9611533,-7.88477,3,2024-05-04 00:28:03
36.96127,-7.8845367,3,2024-05-04 00:33:08
36.9612483,-7.8845267,3,2024-05-04 00:38:13
36.9607817,-7.8845967,3,2024-05-04 00:43:19
36.9612117,-7.8843367,3,2024-05-04 00:48:24
36.9612683,-7.8842517,3,2024-05-04 00:53:32
36.9613483,-7.88367,3,2024-05-04 00:58:37
36.9614167,-7.8837083,3,2024-05-04 01:03:41
36.961425,-7.88371,3,2024-05-04 01:08:46
36.9602533,-7.8861333,3,2024-05-04 01:13:51
36.9606183,-7.8861317,3,2024-05-04 01:18:58
36.9672883,-7.8862817,3,2024-05-04 01:24:04
36.96704,-7.8858117,3,2024-05-04 01:29:11
36.967185,-7.8858733,3,2024-05-04 01:34:17
36.967055,-7.8855933,3,2024-05-04 01:39:25
36.96726,-7.8854333,3,2024-05-04 01:44:32
36.9678367,-7.884795,3,2024-05-04 01:50:15
36.9677267,-7.8842017,3,2024-05-04 01:55:19
36.9674833,-7.8835183,3,2024-05-04 02:00:22
36.9677617,-7.8837983,3,2024-05-04 02:05:26
36.9676617,-7.8831983,3,2024-05-04 02:10:30
36.9675367,-7.88195,3,2024-05-04 02:15:35
36.9676917,-7.8815467,3,2024-05-04 02:20:40
36.9614967,-7.8780467,3,2024-05-04 02:25:44
36.9621583,-7.8775867,3,2024-05-04 02:30:49
36.9627133,-7.87703,3,2024-05-04 02:35:54
36.9628717,-7.8791267,3,2024-05-04 02:40:58
36.9628267,-7.87844,3,2024-05-04 02:46:03
36.9630067,-7.8775067,3,2024-05-04 02:51:07
36.9632383,-7.8767133,3,2024-05-04 02:56:12
36.963115,-7.8761117,3,2024-05-04 03:01:15
36.96265,-7.8787983,3,2024-05-04 03:06:20
36.962785,-7.8780317,3,2024-05-04 03:11:24
36.96289,-7.8772383,3,2024-05-04 03:16:29
36.96296,-7.87657,3,2024-05-04 03:21:33
36.963075,-7.876045,3,2024-05-04 03:26:39
36.9631117,-7.8753833,3,2024-05-04 03:31:43
36.96311,-7.88435,3,2024-05-04 03:36:48
36.9630233,-7.8842367,3,2024-05-04 03:41:52
36.96313,-7.8842733,3,2024-05-04 03:46:57
36.9631133,-7.8843267,3,2024-05-04 03:52:40
36.9631817,-7.884355,3,2024-05-04 03:57:43
36.962765,-7.8845233,3,2024-05-04 04:02:47
36.963165,-7.8844,3,2024-05-04 04:07:51
36.9631017,-7.8842733,3,2024-05-04 04:12:54
36.96303,-7.8842617,3,2024-05-04 04:17:59
36.963125,-7.8843217,3,2024-05-04 04:23:03
36.9631367,-7.8843933,3,2024-05-04 04:28:07
36.9631067,-7.8843583,3,2024-05-04 04:33:11
36.9630783,-7.884295,3,2024-05-04 04:38:17
36.9630867,-7.8843683,3,2024-05-04 04:43:23
36.963135,-7.884335,3,2024-05-04 04:48:28
36.963095,-7.8843183,3,2024-05-04 04:53:33
36.9630867,-7.8843017,3,2024-05-04 04:58:37
36.96312,-7.8843367,3,2024-05-04 05:03:41
36.9630333,-7.88427,3,2024-05-04 05:08:46
36.96312,-7.8843467,3,2024-05-04 05:13:50
36.9630717,-7.884345,3,2024-05-04 05:18:55
36.9631717,-7.8843117,3,2024-05-04 05:23:59
36.963175,-7.8844617,3,2024-05-04 05:29:05
36.9632133,-7.88436,3,2024-05-04 05:34:11
36.96326,-7.8842967,3,2024-05-04 05:39:18
36.96319,-7.8843783,3,2024-05-04 05:44:24
36.96321,-7.8843517,3,2024-05-04 05:49:31
36.963105,-7.8843217,3,2024-05-04 05:55:13
36.9631133,-7.884245,3,2024-05-04 06:00:16
36.96333,-7.8841267,3,2024-05-04 06:05:20
36.9630767,-7.8842517,3,2024-05-04 06:10:24
36.9631317,-7.8842583,3,2024-05-04 06:15:29
36.96339,-7.884265,3,2024-05-04 06:20:32
36.9631133,-7.8843117,3,2024-05-04 06:25:36
36.9630733,-7.88432,3,2024-05-04 06:30:47
36.9631217,-7.884325,3,2024-05-04 06:35:52
36.9630967,-7.8843517,3,2024-05-04 06:40:58
36.963105,-7.8843333,3,2024-05-04 06:46:03
36.96297,-7.884005,3,2024-05-04 06:51:13
36.96308,-7.8843067,3,2024-05-04 06:56:18
36.9630783,-7.8842933,3,2024-05-04 07:01:22
36.96308,-7.8843167,3,2024-05-04 07:06:27
36.9630917,-7.8843267,3,2024-05-04 07:11:32
36.96308,-7.88431,3,2024-05-04 07:16:38
36.9630733,-7.8843283,3,2024-05-04 07:21:42
36.9631183,-7.8843533,3,2024-05-04 07:26:48
36.9631183,-7.8843483,3,2024-05-04 07:31:53
36.9630933,-7.8842933,3,2024-05-04 07:36:59
36.9630767,-7.8843583,3,2024-05-04 07:42:05
36.9630917,-7.88431,3,2024-05-04 07:47:14
36.9631317,-7.8843383,3,2024-05-04 07:52:24
36.9631083,-7.8843233,3,2024-05-04 07:58:07
36.9630967,-7.8843267,3,2024-05-04 08:03:11
36.96315,-7.8842283,3,2024-05-04 08:08:14
36.9632,-7.88439,3,2024-05-04 08:13:18
36.96311,-7.8843367,3,2024-05-04 08:18:22
36.9630817,-7.8843083,3,2024-05-04 08:23:27
36.9630867,-7.8843067,3,2024-05-04 08:28:33
36.963135,-7.8842667,3,2024-05-04 08:33:37
36.963055,-7.884345,3,2024-05-04 08:38:43
