ID,trip,time,x,y,temperature,speed
25_L93194,25_L93194_1,2023-08-18 04:56:00,-9.5047617,39.4139533,23,0
25_L93194,25_L93194_1,2023-08-18 05:07:00,-9.5033817,39.4222933,23,1.852
25_L93194,25_L93194_1,2023-08-18 05:17:00,-9.5061033,39.4256217,23,44.448
25_L93194,25_L93194_1,2023-08-18 05:27:00,-9.5221017,39.4330917,22,0
25_L93194,25_L93194_1,2023-08-18 05:37:00,-9.54109,39.42993,22,42.596
25_L93194,25_L93194_1,2023-08-18 05:47:00,-9.5448783,39.4337533,22,1.852
25_L93194,25_L93194_1,2023-08-18 05:57:00,-9.5433433,39.435595,22,0
25_L93194,25_L93194_1,2023-08-18 06:07:00,-9.541665,39.4371183,22,3.704
25_L93194,25_L93194_1,2023-08-18 06:17:00,-9.559755,39.4389283,22,27.78
25_L93194,25_L93194_1,2023-08-18 06:27:00,-9.6214583,39.4347417,23,31.484
25_L93194,25_L93194_1,2023-08-18 06:38:00,-9.6230417,39.4352467,23,1.852
25_L93194,25_L93194_1,2023-08-18 06:48:00,-9.6231783,39.4356517,23,1.852
25_L93194,25_L93194_1,2023-08-18 06:58:00,-9.6378383,39.4310733,23,7.408
25_L93194,25_L93194_1,2023-08-18 07:08:00,-9.6887367,39.4211183,24,38.892
25_L93194,25_L93194_1,2023-08-18 07:18:00,-9.7519583,39.41753,24,25.928
25_L93194,25_L93194_1,2023-08-18 07:29:00,-9.7630267,39.4098917,23,0
25_L93194,25_L93194_1,2023-08-18 07:39:00,-9.78097,39.4036417,24,7.408
25_L93194,25_L93194_1,2023-08-18 07:49:00,-9.806355,39.3998617,24,44.448
25_L93194,25_L93194_1,2023-08-18 07:59:00,-9.8008983,39.4093467,24,48.152
25_L93194,25_L93194_1,2023-08-18 08:09:00,-9.804785,39.4218633,24,33.336
25_L93194,25_L93194_1,2023-08-18 08:19:00,-9.8101217,39.430245,24,0
25_L93194,25_L93194_1,2023-08-18 08:30:00,-9.84228,39.4315817,25,44.448
25_L93194,25_L93194_1,2023-08-18 08:40:00,-9.856535,39.4333267,24,1.852
25_L93194,25_L93194_1,2023-08-18 08:50:00,-9.8516617,39.4143,25,33.336
25_L93194,25_L93194_1,2023-08-18 09:00:00,-9.8125983,39.386845,24,25.928
25_L93194,25_L93194_1,2023-08-18 09:11:00,-9.7953633,39.3757233,24,48.152
25_L93194,25_L93194_1,2023-08-18 09:21:00,-9.7955233,39.3719083,24,14.816
25_L93194,25_L93194_1,2023-08-18 09:31:00,-9.7910633,39.3711683,24,33.336
25_L93194,25_L93194_1,2023-08-18 09:41:00,-9.8028067,39.3704533,24,11.112
25_L93194,25_L93194_1,2023-08-18 09:51:00,-9.7958017,39.3584267,25,27.78
25_L93194,25_L93194_1,2023-08-18 10:01:00,-9.7941433,39.349535,25,20.372
25_L93194,25_L93194_1,2023-08-18 10:11:00,-9.78546,39.34444,24,42.596
25_L93194,25_L93194_1,2023-08-18 10:21:00,-9.7824617,39.3568767,25,40.744
25_L93194,25_L93194_1,2023-08-18 10:31:00,-9.768695,39.354335,24,27.78
25_L93194,25_L93194_1,2023-08-18 10:41:00,-9.7438217,39.3661467,25,27.78
25_L93194,25_L93194_1,2023-08-18 10:52:00,-9.7322733,39.3703717,26,33.336
25_L93194,25_L93194_1,2023-08-18 11:02:00,-9.7488617,39.3882183,26,1.852
25_L93194,25_L93194_1,2023-08-18 11:12:00,-9.769105,39.3906917,27,20.372
25_L93194,25_L93194_1,2023-08-18 11:23:00,-9.77246,39.4211233,27,35.188
25_L93194,25_L93194_1,2023-08-18 11:33:00,-9.7631217,39.4333183,27,27.78
25_L93194,25_L93194_1,2023-08-18 11:43:00,-9.741575,39.3993833,27,35.188
25_L93194,25_L93194_1,2023-08-18 11:53:00,-9.7256033,39.3707933,26,40.744
25_L93194,25_L93194_1,2023-08-18 12:03:00,-9.7197117,39.3623133,26,48.152
25_L93194,25_L93194_1,2023-08-18 12:13:00,-9.713355,39.3769267,25,29.632
25_L93194,25_L93194_1,2023-08-18 12:24:00,-9.7016233,39.390725,25,22.224
25_L93194,25_L93194_1,2023-08-18 12:34:00,-9.701755,39.3849683,26,0
25_L93194,25_L93194_1,2023-08-18 12:44:00,-9.707525,39.3688733,27,24.076
25_L93194,25_L93194_1,2023-08-18 12:55:00,-9.6981917,39.3702583,25,51.856
25_L93194,25_L93194_1,2023-08-18 13:06:00,-9.696615,39.3758717,27,44.448
25_L93194,25_L93194_1,2023-08-18 13:17:00,-9.73762,39.34429,27,33.336
25_L93194,25_L93194_1,2023-08-18 13:27:00,-9.7497117,39.324525,25,22.224
25_L93194,25_L93194_1,2023-08-18 13:38:00,-9.7460283,39.32164,26,31.484
25_L93194,25_L93194_1,2023-08-18 13:48:00,-9.7505,39.3165517,26,27.78
25_L93194,25_L93194_1,2023-08-18 13:58:00,-9.7655517,39.31751,25,42.596
25_L93194,25_L93194_1,2023-08-18 14:08:00,-9.76488,39.3199533,24,1.852
25_L93194,25_L93194_1,2023-08-18 14:18:00,-9.7684833,39.321745,24,20.372
25_L93194,25_L93194_1,2023-08-18 14:29:00,-9.7589233,39.3254217,24,1.852
25_L93194,25_L93194_1,2023-08-18 14:39:00,-9.76025,39.32575,24,0
25_L93194,25_L93194_1,2023-08-18 14:49:00,-9.75761,39.3271133,25,29.632
25_L93194,25_L93194_1,2023-08-18 14:59:00,-9.7588133,39.3222783,25,1.852
25_L93194,25_L93194_1,2023-08-18 15:10:00,-9.7595517,39.3224567,26,0
25_L93194,25_L93194_1,2023-08-18 15:20:00,-9.759185,39.3225067,25,0
25_L93194,25_L93194_1,2023-08-18 15:31:00,-9.7596717,39.323795,25,0
25_L93194,25_L93194_1,2023-08-18 15:41:00,-9.7744883,39.32047,25,25.928
25_L93194,25_L93194_1,2023-08-18 15:51:00,-9.7674133,39.3223133,25,24.076
25_L93194,25_L93194_1,2023-08-18 16:01:00,-9.7712,39.3236033,26,42.596
25_L93194,25_L93194_1,2023-08-18 16:11:00,-9.746645,39.33287,26,27.78
25_L93194,25_L93194_1,2023-08-18 16:21:00,-9.7433633,39.329855,24,1.852
25_L93194,25_L93194_1,2023-08-18 16:31:00,-9.7204433,39.3307733,26,31.484
25_L93194,25_L93194_1,2023-08-18 16:41:00,-9.6970983,39.3281633,26,42.596
25_L93194,25_L93194_1,2023-08-18 16:51:00,-9.6728017,39.3268817,26,37.04
25_L93194,25_L93194_1,2023-08-18 17:01:00,-9.629315,39.3443,26,44.448
25_L93194,25_L93194_1,2023-08-18 17:11:00,-9.58551,39.3590267,26,51.856
25_L93194,25_L93194_1,2023-08-18 17:22:00,-9.5331433,39.391635,26,31.484
25_L93194,25_L93194_1,2023-08-18 17:32:00,-9.5210717,39.413275,25,5.556
25_L93194,25_L93194_1,2023-08-18 17:42:00,-9.523695,39.4204767,24,1.852
25_L93194,25_L93194_1,2023-08-18 17:52:00,-9.52348,39.421855,24,1.852
25_L93194,25_L93194_1,2023-08-18 18:02:00,-9.5229317,39.4229233,24,0
25_L93194,25_L93194_1,2023-08-18 18:13:00,-9.5220967,39.4238217,24,0
25_L93194,25_L93194_1,2023-08-18 18:23:00,-9.5214233,39.4246367,24,0
25_L93194,25_L93194_1,2023-08-18 18:33:00,-9.520815,39.4251567,23,0
25_L93194,25_L93194_1,2023-08-18 18:43:00,-9.5197667,39.4251933,23,0
25_L93194,25_L93194_1,2023-08-18 18:53:00,-9.5188467,39.425195,23,0
25_L93194,25_L93194_1,2023-08-18 19:03:00,-9.5169567,39.4237333,22,0
25_L93194,25_L93194_1,2023-08-18 19:13:00,-9.5164917,39.4240033,22,0
25_L93194,25_L93194_1,2023-08-18 19:24:00,-9.5159117,39.4240017,22,3.704
25_L93194,25_L93194_1,2023-08-18 19:34:00,-9.5191017,39.4201717,22,0
25_L93194,25_L93194_1,2023-08-18 19:44:00,-9.519055,39.4204183,22,0
25_L93194,25_L93194_1,2023-08-18 19:54:00,-9.5191217,39.42071,22,0
25_L93194,25_L93194_1,2023-08-18 20:04:00,-9.519645,39.4205783,22,0
25_L93194,25_L93194_1,2023-08-18 20:14:00,-9.51953,39.4208767,22,0
25_L93194,25_L93194_1,2023-08-18 20:24:00,-9.520365,39.4209083,22,0
25_L93194,25_L93194_1,2023-08-18 20:35:00,-9.5210067,39.4201517,22,0
25_L93194,25_L93194_1,2023-08-18 20:45:00,-9.5050717,39.4234083,23,46.3
25_L93194,25_L93194_1,2023-08-18 20:55:00,-9.50374,39.4133617,23,38.892
25_L93194,25_L93194_2,2023-08-19 05:15:00,-9.50276,39.4107317,23,0
25_L93194,25_L93194_2,2023-08-19 05:25:00,-9.5302467,39.393025,23,38.892
25_L93194,25_L93194_2,2023-08-19 05:35:00,-9.5722917,39.3670433,23,37.04
25_L93194,25_L93194_2,2023-08-19 05:46:00,-9.6100183,39.33855,23,42.596
25_L93194,25_L93194_2,2023-08-19 05:56:00,-9.6511967,39.3157,23,42.596
25_L93194,25_L93194_2,2023-08-19 06:06:00,-9.6830733,39.2920533,23,35.188
25_L93194,25_L93194_2,2023-08-19 06:16:00,-9.7304717,39.2853183,23,38.892
25_L93194,25_L93194_2,2023-08-19 06:26:00,-9.7691317,39.2688217,24,40.744
25_L93194,25_L93194_2,2023-08-19 06:37:00,-9.8111217,39.2532033,24,46.3
25_L93194,25_L93194_2,2023-08-19 06:47:00,-9.8637183,39.2595617,24,40.744
25_L93194,25_L93194_2,2023-08-19 06:57:00,-9.9102417,39.283425,24,46.3
25_L93194,25_L93194_2,2023-08-19 07:07:00,-9.9184583,39.303365,24,37.04
25_L93194,25_L93194_2,2023-08-19 07:17:00,-9.9253217,39.3359367,24,48.152
25_L93194,25_L93194_2,2023-08-19 07:27:00,-9.9425617,39.349045,24,0
25_L93194,25_L93194_2,2023-08-19 07:37:00,-9.9526483,39.351125,24,0
25_L93194,25_L93194_2,2023-08-19 07:47:00,-9.954685,39.35147,24,0
25_L93194,25_L93194_2,2023-08-19 07:58:00,-9.96259,39.3540467,24,38.892
25_L93194,25_L93194_2,2023-08-19 08:08:00,-9.9882083,39.3476417,24,38.892
25_L93194,25_L93194_2,2023-08-19 08:18:00,-10.00538,39.3477483,25,35.188
25_L93194,25_L93194_2,2023-08-19 08:28:00,-9.9950333,39.3419933,25,3.704
25_L93194,25_L93194_2,2023-08-19 08:38:00,-9.964445,39.3445583,25,46.3
25_L93194,25_L93194_2,2023-08-19 08:48:00,-9.951005,39.3429917,25,57.412
25_L93194,25_L93194_2,2023-08-19 08:58:00,-9.9362233,39.3296233,25,33.336
25_L93194,25_L93194_2,2023-08-19 09:08:00,-9.9476467,39.31504,25,50.004
25_L93194,25_L93194_2,2023-08-19 09:18:00,-9.940475,39.3159833,25,0
25_L93194,25_L93194_2,2023-08-19 09:29:00,-9.9346317,39.3192117,26,48.152
25_L93194,25_L93194_2,2023-08-19 09:39:00,-9.93606,39.3123267,25,31.484
25_L93194,25_L93194_2,2023-08-19 09:49:00,-9.95957,39.2873867,26,42.596
25_L93194,25_L93194_2,2023-08-19 09:59:00,-9.976625,39.2607117,26,25.928
25_L93194,25_L93194_2,2023-08-19 10:09:00,-9.99182,39.2680233,26,42.596
25_L93194,25_L93194_2,2023-08-19 10:20:00,-9.996655,39.2585433,26,33.336
25_L93194,25_L93194_2,2023-08-19 10:30:00,-9.97218,39.2756767,26,40.744
25_L93194,25_L93194_2,2023-08-19 10:40:00,-9.9157233,39.3109667,26,53.708
25_L93194,25_L93194_2,2023-08-19 10:50:00,-9.8954217,39.3205333,25,0
25_L93194,25_L93194_2,2023-08-19 11:00:00,-9.8956933,39.3207367,25,1.852
25_L93194,25_L93194_2,2023-08-19 11:10:00,-9.896705,39.320675,24,5.556
25_L93194,25_L93194_2,2023-08-19 11:20:00,-9.89131,39.3191133,24,51.856
25_L93194,25_L93194_2,2023-08-19 11:30:00,-9.8667417,39.3424233,26,53.708
25_L93194,25_L93194_2,2023-08-19 11:40:00,-9.8687783,39.359765,26,42.596
25_L93194,25_L93194_2,2023-08-19 11:50:00,-9.8426317,39.3733867,26,68.524
25_L93194,25_L93194_2,2023-08-19 12:01:00,-9.8005617,39.3790817,26,27.78
25_L93194,25_L93194_2,2023-08-19 12:11:00,-9.7819017,39.3905583,27,35.188
25_L93194,25_L93194_2,2023-08-19 12:21:00,-9.7475983,39.3803583,27,38.892
25_L93194,25_L93194_2,2023-08-19 12:31:00,-9.70422,39.3570167,28,42.596
25_L93194,25_L93194_2,2023-08-19 12:41:00,-9.6876983,39.3458083,26,3.704
25_L93194,25_L93194_2,2023-08-19 12:51:00,-9.68245,39.3452033,25,35.188
25_L93194,25_L93194_2,2023-08-19 13:01:00,-9.6779883,39.34724,26,35.188
25_L93194,25_L93194_2,2023-08-19 13:12:00,-9.6812867,39.3480217,25,38.892
25_L93194,25_L93194_2,2023-08-19 13:22:00,-9.6899233,39.3513633,25,0
25_L93194,25_L93194_2,2023-08-19 13:32:00,-9.6894817,39.3515233,25,1.852
25_L93194,25_L93194_2,2023-08-19 13:42:00,-9.6895483,39.3519,24,0
25_L93194,25_L93194_2,2023-08-19 13:52:00,-9.686835,39.3516033,24,44.448
25_L93194,25_L93194_2,2023-08-19 14:03:00,-9.6794983,39.3554467,25,27.78
25_L93194,25_L93194_2,2023-08-19 14:13:00,-9.6497617,39.3504383,25,35.188
25_L93194,25_L93194_2,2023-08-19 14:23:00,-9.65984,39.3581633,26,29.632
25_L93194,25_L93194_2,2023-08-19 14:33:00,-9.6601167,39.3576,26,0
25_L93194,25_L93194_2,2023-08-19 14:43:00,-9.6594233,39.3571117,26,1.852
25_L93194,25_L93194_2,2023-08-19 14:53:00,-9.6573533,39.3567667,26,1.852
25_L93194,25_L93194_2,2023-08-19 15:03:00,-9.6664433,39.3612167,26,44.448
25_L93194,25_L93194_2,2023-08-19 15:13:00,-9.6717483,39.36972,25,46.3
25_L93194,25_L93194_2,2023-08-19 15:23:00,-9.666095,39.3740183,26,35.188
25_L93194,25_L93194_2,2023-08-19 15:33:00,-9.6549583,39.350035,26,33.336
25_L93194,25_L93194_2,2023-08-19 15:43:00,-9.6661733,39.344,25,25.928
25_L93194,25_L93194_2,2023-08-19 15:54:00,-9.6653583,39.3392117,27,46.3
25_L93194,25_L93194_2,2023-08-19 16:04:00,-9.67354,39.346375,26,46.3
25_L93194,25_L93194_2,2023-08-19 16:14:00,-9.701065,39.36642,25,16.668
25_L93194,25_L93194_2,2023-08-19 16:25:00,-9.699575,39.36725,24,0
25_L93194,25_L93194_2,2023-08-19 16:35:00,-9.7015133,39.3692333,24,37.04
25_L93194,25_L93194_2,2023-08-19 16:45:00,-9.730975,39.3882833,26,50.004
25_L93194,25_L93194_2,2023-08-19 16:55:00,-9.719975,39.398135,25,38.892
25_L93194,25_L93194_2,2023-08-19 17:05:00,-9.7131533,39.3783467,25,35.188
25_L93194,25_L93194_2,2023-08-19 17:15:00,-9.697765,39.3694183,24,1.852
25_L93194,25_L93194_2,2023-08-19 17:25:00,-9.68261,39.37473,25,40.744
25_L93194,25_L93194_2,2023-08-19 17:35:00,-9.6843617,39.3792067,24,0
25_L93194,25_L93194_2,2023-08-19 17:46:00,-9.6714317,39.3768617,24,37.04
25_L93194,25_L93194_2,2023-08-19 17:56:00,-9.665775,39.3753133,24,0
25_L93194,25_L93194_2,2023-08-19 18:06:00,-9.6652333,39.37457,24,0
25_L93194,25_L93194_2,2023-08-19 18:16:00,-9.6651217,39.373615,24,0
25_L93194,25_L93194_2,2023-08-19 18:26:00,-9.664895,39.3728133,24,7.408
25_L93194,25_L93194_2,2023-08-19 18:37:00,-9.6659033,39.3720767,24,14.816
25_L93194,25_L93194_2,2023-08-19 18:47:00,-9.6648033,39.3705383,24,0
25_L93194,25_L93194_2,2023-08-19 18:57:00,-9.6555767,39.368265,24,46.3
25_L93194,25_L93194_2,2023-08-19 19:07:00,-9.6152467,39.3842083,24,44.448
25_L93194,25_L93194_2,2023-08-19 19:17:00,-9.5673383,39.4082167,24,37.04
25_L93194,25_L93194_2,2023-08-19 19:27:00,-9.5214017,39.4068933,24,37.04
25_L93194,25_L93194_2,2023-08-19 19:37:00,-9.5144283,39.4055717,24,0
25_L93194,25_L93194_2,2023-08-19 19:47:00,-9.5146667,39.404395,23,0
25_L93194,25_L93194_2,2023-08-19 19:57:00,-9.515225,39.4039433,24,0
25_L93194,25_L93194_2,2023-08-19 20:08:00,-9.5156083,39.4033167,24,0
25_L93194,25_L93194_2,2023-08-19 20:18:00,-9.5157867,39.4025683,24,0
25_L93194,25_L93194_2,2023-08-19 20:28:00,-9.51583,39.4015783,24,3.704
25_L93194,25_L93194_2,2023-08-19 20:38:00,-9.5156733,39.4010583,23,11.112
25_L93194,25_L93194_2,2023-08-19 21:35:00,-9.50491,39.4140367,26,0
25_L93194,25_L93194_3,2023-08-20 04:51:00,-9.5047483,39.41413,23,0
25_L93194,25_L93194_3,2023-08-20 05:01:00,-9.51781,39.4021483,23,37.04
25_L93194,25_L93194_3,2023-08-20 05:11:00,-9.5873067,39.388975,22,51.856
25_L93194,25_L93194_3,2023-08-20 05:21:00,-9.6621367,39.3778717,23,40.744
25_L93194,25_L93194_3,2023-08-20 05:31:00,-9.7278117,39.3621433,23,40.744
25_L93194,25_L93194_3,2023-08-20 05:41:00,-9.74084,39.3608833,23,37.04
25_L93194,25_L93194_3,2023-08-20 05:51:00,-9.8070383,39.3568383,23,55.56
25_L93194,25_L93194_3,2023-08-20 06:01:00,-9.8736267,39.35933,23,50.004
25_L93194,25_L93194_3,2023-08-20 06:11:00,-9.9341417,39.366275,23,50.004
25_L93194,25_L93194_3,2023-08-20 06:21:00,-9.9805283,39.3720683,24,33.336
25_L93194,25_L93194_3,2023-08-20 06:32:00,-9.9742817,39.3809783,23,27.78
25_L93194,25_L93194_3,2023-08-20 06:42:00,-9.9875917,39.3830133,24,35.188
25_L93194,25_L93194_3,2023-08-20 06:52:00,-10.03999,39.3887667,24,24.076
25_L93194,25_L93194_3,2023-08-20 07:03:00,-10.0566017,39.3900417,24,51.856
25_L93194,25_L93194_3,2023-08-20 07:13:00,-10.0636683,39.3979717,23,27.78
25_L93194,25_L93194_3,2023-08-20 07:23:00,-10.05668,39.39792,23,25.928
25_L93194,25_L93194_3,2023-08-20 07:33:00,-10.0478067,39.396545,24,0
25_L93194,25_L93194_3,2023-08-20 07:43:00,-10.0503933,39.396035,24,0
25_L93194,25_L93194_3,2023-08-20 07:53:00,-10.0514083,39.3953633,24,1.852
25_L93194,25_L93194_3,2023-08-20 08:03:00,-10.052505,39.39522,24,1.852
25_L93194,25_L93194_3,2023-08-20 08:13:00,-10.0547267,39.3945733,24,1.852
25_L93194,25_L93194_3,2023-08-20 08:24:00,-10.0577183,39.3933417,24,0
25_L93194,25_L93194_3,2023-08-20 08:34:00,-10.037975,39.39233,24,59.264
25_L93194,25_L93194_3,2023-08-20 08:44:00,-10.0073817,39.39186,24,3.704
25_L93194,25_L93194_3,2023-08-20 08:55:00,-10.00935,39.3917783,24,1.852
25_L93194,25_L93194_3,2023-08-20 09:05:00,-10.0107917,39.3914583,24,1.852
25_L93194,25_L93194_3,2023-08-20 09:16:00,-9.9787033,39.3940483,24,57.412
25_L93194,25_L93194_3,2023-08-20 09:26:00,-9.94128,39.3873183,25,46.3
25_L93194,25_L93194_3,2023-08-20 09:37:00,-9.898525,39.3829583,25,0
25_L93194,25_L93194_3,2023-08-20 09:47:00,-9.8804433,39.3798067,25,27.78
25_L93194,25_L93194_3,2023-08-20 09:57:00,-9.859955,39.37453,25,48.152
25_L93194,25_L93194_3,2023-08-20 10:07:00,-9.804545,39.3652383,25,48.152
25_L93194,25_L93194_3,2023-08-20 10:17:00,-9.7625317,39.3584167,26,27.78
25_L93194,25_L93194_3,2023-08-20 10:27:00,-9.7657617,39.3598417,24,5.556
25_L93194,25_L93194_3,2023-08-20 10:38:00,-9.7670683,39.359005,24,0
25_L93194,25_L93194_3,2023-08-20 10:48:00,-9.7683083,39.358335,24,1.852
25_L93194,25_L93194_3,2023-08-20 10:58:00,-9.770295,39.35789,24,5.556
25_L93194,25_L93194_3,2023-08-20 11:08:00,-9.7859133,39.35853,25,0
25_L93194,25_L93194_3,2023-08-20 11:18:00,-9.786995,39.35802,25,0
25_L93194,25_L93194_3,2023-08-20 11:28:00,-9.7879,39.3572717,25,1.852
25_L93194,25_L93194_3,2023-08-20 11:38:00,-9.7887167,39.356235,25,0
25_L93194,25_L93194_3,2023-08-20 11:48:00,-9.7899283,39.35527,24,3.704
25_L93194,25_L93194_3,2023-08-20 11:59:00,-9.7922383,39.3569333,25,42.596
25_L93194,25_L93194_3,2023-08-20 12:09:00,-9.7953433,39.3583833,25,0
25_L93194,25_L93194_3,2023-08-20 12:19:00,-9.796675,39.3575133,24,0
25_L93194,25_L93194_3,2023-08-20 12:29:00,-9.812205,39.35152,25,24.076
25_L93194,25_L93194_3,2023-08-20 12:40:00,-9.8370433,39.34335,27,42.596
25_L93194,25_L93194_3,2023-08-20 12:50:00,-9.8379333,39.342535,26,1.852
25_L93194,25_L93194_3,2023-08-20 13:00:00,-9.83935,39.3408933,25,0
25_L93194,25_L93194_3,2023-08-20 13:10:00,-9.878855,39.3197217,27,62.968
25_L93194,25_L93194_3,2023-08-20 13:20:00,-9.91001,39.3119467,27,57.412
25_L93194,25_L93194_3,2023-08-20 13:30:00,-9.933245,39.311845,27,59.264
25_L93194,25_L93194_3,2023-08-20 13:40:00,-9.99443,39.310115,27,31.484
25_L93194,25_L93194_3,2023-08-20 13:50:00,-10.0404867,39.2981567,27,50.004
25_L93194,25_L93194_3,2023-08-20 14:00:00,-10.09742,39.2936917,27,57.412
25_L93194,25_L93194_3,2023-08-20 14:10:00,-10.1109133,39.29471,27,51.856
25_L93194,25_L93194_3,2023-08-20 14:21:00,-10.0578283,39.29356,27,31.484
25_L93194,25_L93194_3,2023-08-20 14:31:00,-10.023875,39.308295,28,31.484
25_L93194,25_L93194_3,2023-08-20 14:41:00,-9.986995,39.3169033,27,31.484
25_L93194,25_L93194_3,2023-08-20 14:51:00,-9.9421883,39.332265,28,31.484
25_L93194,25_L93194_3,2023-08-20 15:02:00,-9.8944533,39.3412667,28,27.78
25_L93194,25_L93194_3,2023-08-20 15:12:00,-9.8680683,39.34721,28,29.632
25_L93194,25_L93194_3,2023-08-20 15:22:00,-9.8212683,39.34041,28,62.968
25_L93194,25_L93194_3,2023-08-20 15:32:00,-9.80393,39.3340983,24,0
25_L93194,25_L93194_3,2023-08-20 15:42:00,-9.8238633,39.3269933,25,29.632
25_L93194,25_L93194_3,2023-08-20 15:52:00,-9.82426,39.31943,25,9.26
25_L93194,25_L93194_3,2023-08-20 16:02:00,-9.8272583,39.3201633,24,1.852
25_L93194,25_L93194_3,2023-08-20 16:12:00,-9.8199183,39.3222467,25,0
25_L93194,25_L93194_3,2023-08-20 16:22:00,-9.819925,39.3223667,25,1.852
25_L93194,25_L93194_3,2023-08-20 16:33:00,-9.8207683,39.324165,25,0
25_L93194,25_L93194_3,2023-08-20 16:43:00,-9.8179733,39.3231833,25,0
25_L93194,25_L93194_3,2023-08-20 16:54:00,-9.81825,39.323225,25,0
25_L93194,25_L93194_3,2023-08-20 17:04:00,-9.8156183,39.3230283,24,20.372
25_L93194,25_L93194_3,2023-08-20 17:14:00,-9.81607,39.32339,25,14.816
25_L93194,25_L93194_3,2023-08-20 17:24:00,-9.812195,39.3231917,25,1.852
25_L93194,25_L93194_3,2023-08-20 17:34:00,-9.8108233,39.322205,25,0
25_L93194,25_L93194_3,2023-08-20 17:44:00,-9.8100683,39.3212767,25,0
25_L93194,25_L93194_3,2023-08-20 17:54:00,-9.8042217,39.321085,24,31.484
25_L93194,25_L93194_3,2023-08-20 18:04:00,-9.751925,39.3314783,24,20.372
25_L93194,25_L93194_3,2023-08-20 18:14:00,-9.7521483,39.3316967,23,1.852
25_L93194,25_L93194_3,2023-08-20 18:24:00,-9.7128217,39.3405967,24,44.448
25_L93194,25_L93194_3,2023-08-20 18:34:00,-9.6610367,39.3535067,25,33.336
25_L93194,25_L93194_3,2023-08-20 18:45:00,-9.60935,39.3637217,24,24.076
25_L93194,25_L93194_3,2023-08-20 18:55:00,-9.563165,39.3770433,24,51.856
25_L93194,25_L93194_3,2023-08-20 19:05:00,-9.5219183,39.396035,23,31.484
25_L93194,25_L93194_3,2023-08-20 19:15:00,-9.5079533,39.40642,23,29.632
25_L93194,25_L93194_3,2023-08-20 19:26:00,-9.5075533,39.40547,23,1.852
25_L93194,25_L93194_3,2023-08-20 19:36:00,-9.5089633,39.404835,23,0
25_L93194,25_L93194_3,2023-08-20 19:46:00,-9.5104483,39.4038983,23,1.852
25_L93194,25_L93194_3,2023-08-20 19:56:00,-9.512115,39.4037283,23,3.704
25_L93194,25_L93194_3,2023-08-20 20:06:00,-9.513815,39.4035183,23,0
25_L93194,25_L93194_3,2023-08-20 20:16:00,-9.5154583,39.4033733,23,0
25_L93194,25_L93194_3,2023-08-20 20:26:00,-9.517035,39.402515,23,0
25_L93194,25_L93194_3,2023-08-20 20:36:00,-9.5161683,39.4072517,22,31.484
25_L93194,25_L93194_3,2023-08-20 20:47:00,-9.5047617,39.4140217,23,0
25_L93194,25_L93194_4,2023-08-21 04:58:00,-9.5046633,39.41435,24,0
25_L93194,25_L93194_4,2023-08-21 05:09:00,-9.5004933,39.41718,24,22.224
25_L93194,25_L93194_4,2023-08-21 05:19:00,-9.50779,39.4293017,23,20.372
25_L93194,25_L93194_4,2023-08-21 05:29:00,-9.539755,39.4545483,23,24.076
25_L93194,25_L93194_4,2023-08-21 05:39:00,-9.5287467,39.4814033,23,33.336
25_L93194,25_L93194_4,2023-08-21 05:49:00,-9.52721,39.5063533,23,33.336
25_L93194,25_L93194_4,2023-08-21 05:59:00,-9.52911,39.54307,23,44.448
25_L93194,25_L93194_4,2023-08-21 06:09:00,-9.52855,39.556215,23,27.78
25_L93194,25_L93194_4,2023-08-21 06:19:00,-9.526215,39.559685,23,11.112
25_L93194,25_L93194_4,2023-08-21 06:29:00,-9.5259,39.5588817,23,0
25_L93194,25_L93194_4,2023-08-21 06:39:00,-9.5310633,39.5587717,23,0
25_L93194,25_L93194_4,2023-08-21 06:49:00,-9.5315017,39.5580717,23,0
25_L93194,25_L93194_4,2023-08-21 06:59:00,-9.5324767,39.55789,23,0
25_L93194,25_L93194_4,2023-08-21 07:10:00,-9.533695,39.55747,23,51.856
25_L93194,25_L93194_4,2023-08-21 07:20:00,-9.54353,39.55936,23,0
25_L93194,25_L93194_4,2023-08-21 07:30:00,-9.5438267,39.5587633,23,0
25_L93194,25_L93194_4,2023-08-21 07:40:00,-9.5442983,39.55751,23,5.556
25_L93194,25_L93194_4,2023-08-21 07:50:00,-9.5452583,39.5579767,23,1.852
25_L93194,25_L93194_4,2023-08-21 08:01:00,-9.5454067,39.55596,23,0
25_L93194,25_L93194_4,2023-08-21 08:11:00,-9.54572,39.55565,24,1.852
25_L93194,25_L93194_4,2023-08-21 08:21:00,-9.5460267,39.55512,24,0
25_L93194,25_L93194_4,2023-08-21 08:31:00,-9.5577383,39.5569117,24,3.704
25_L93194,25_L93194_4,2023-08-21 08:41:00,-9.5585433,39.554805,24,1.852
25_L93194,25_L93194_4,2023-08-21 08:51:00,-9.558775,39.5546233,24,1.852
25_L93194,25_L93194_4,2023-08-21 09:02:00,-9.5595433,39.5536817,24,1.852
25_L93194,25_L93194_4,2023-08-21 09:12:00,-9.5606917,39.5526467,24,0
25_L93194,25_L93194_4,2023-08-21 09:22:00,-9.5608683,39.551865,24,0
25_L93194,25_L93194_4,2023-08-21 09:32:00,-9.5619683,39.5507833,24,1.852
25_L93194,25_L93194_4,2023-08-21 09:43:00,-9.5622617,39.5494033,24,1.852
