Id,Dategmt,Longitude,Latitude,Bird_id,
282,2023-05-08 12:22:00,-6.847651,36.859451,220729,
283,2023-05-08 12:27:00,-6.847247,36.85936,220729,
284,2023-05-08 12:32:00,-6.846886,36.85955,220729,
285,2023-05-08 12:37:00,-6.846767,36.859215,220729,
286,2023-05-08 12:42:00,-6.846495,36.859047,220729,
287,2023-05-08 12:47:00,-6.846091,36.859131,220729,
288,2023-05-08 12:52:00,-6.84568,36.859463,220729,
289,2023-05-08 12:57:00,-6.84555,36.859451,220729,
290,2023-05-08 13:35:20,-6.847629,36.860077,220729,
291,2023-05-08 13:40:20,-6.847441,36.859787,220729,
292,2023-05-08 13:45:20,-6.847233,36.859516,220729,
293,2023-05-08 13:17:00,-6.846601,36.859272,220729,
294,2023-05-08 13:22:00,-6.845994,36.859238,220729,
295,2023-05-08 13:27:00,-6.845455,36.858879,220729,
296,2023-05-08 13:32:00,-6.845407,36.858936,220729,
297,2023-05-08 13:38:00,-6.845119,36.859016,220729,
298,2023-05-08 13:42:00,-6.842985,36.858936,220729,
299,2023-05-08 13:47:00,-6.842457,36.858803,220729,
300,2023-05-08 13:52:00,-6.841462,36.859005,220729,
301,2023-05-08 13:57:00,-6.843902,36.859051,220729,
302,2023-05-08 14:36:20,-6.84385,36.859306,220729,
303,2023-05-08 14:40:20,-6.844162,36.858932,220729,
304,2023-05-08 14:45:20,-6.844318,36.858833,220729,
305,2023-05-08 14:17:00,-6.844112,36.858685,220729,
306,2023-05-08 14:23:00,-6.84477,36.858837,220729,
307,2023-05-08 14:27:00,-6.844868,36.859074,220729,
308,2023-05-08 14:32:00,-6.84462,36.858986,220729,
309,2023-05-08 14:37:00,-6.844254,36.858662,220729,
310,2023-05-08 14:42:00,-6.827569,36.869965,220729,
311,2023-05-08 14:47:00,-6.822816,36.873417,220729,
312,2023-05-08 14:52:00,-6.823332,36.875031,220729,
313,2023-05-08 14:57:00,-6.805415,36.903526,220729,
314,2023-05-08 15:35:20,-6.786393,36.94273,220729,
315,2023-05-08 15:40:20,-6.774337,36.986565,220729,
316,2023-05-08 15:45:20,-6.771036,37.030506,220729,
317,2023-05-08 15:17:00,-6.774942,37.071587,220729,
318,2023-05-08 15:22:00,-6.796751,37.100819,220729,
319,2023-05-08 15:27:00,-6.825858,37.123016,220729,
320,2023-05-08 15:32:00,-6.843751,37.123631,220729,
321,2023-05-08 15:38:00,-6.843891,37.123604,220729,
322,2023-05-08 15:42:00,-6.843967,37.123604,220729,
323,2023-05-08 15:47:00,-6.843938,37.123585,220729,
324,2023-05-08 15:52:00,-6.843973,37.123604,220729,
325,2023-05-08 15:57:00,-6.843989,37.12355,220729,
326,2023-05-08 16:35:20,-6.843989,37.123524,220729,
327,2023-05-08 16:40:20,-6.844036,37.123516,220729,
328,2023-05-08 16:45:20,-6.844477,37.12402,220729,
329,2023-05-08 16:17:00,-6.84456,37.124046,220729,
330,2023-05-08 16:22:00,-6.844522,37.124081,220729,
331,2023-05-08 16:27:00,-6.84456,37.124107,220729,
332,2023-05-08 16:33:00,-6.84447,37.124134,220729,
333,2023-05-08 16:37:00,-6.844488,37.124149,220729,
334,2023-05-08 16:42:00,-6.844467,37.1241,220729,
335,2023-05-08 16:47:00,-6.844457,37.124104,220729,
336,2023-05-08 16:52:00,-6.844271,37.124149,220729,
337,2023-05-08 16:58:00,-6.844623,37.124348,220729,
338,2023-05-08 17:35:20,-6.844625,37.124344,220729,
339,2023-05-08 17:40:20,-6.844581,37.124371,220729,
340,2023-05-08 17:45:20,-6.845263,37.12458,220729,
341,2023-05-08 17:17:00,-6.852336,37.148338,220729,
342,2023-05-08 17:22:00,-6.864375,37.152229,220729,
343,2023-05-08 17:27:00,-6.864734,37.15218,220729,
344,2023-05-08 17:32:00,-6.864958,37.153149,220729,
345,2023-05-08 17:38:00,-6.868726,37.149948,220729,
346,2023-05-08 17:42:00,-6.855317,37.131752,220729,
347,2023-05-08 17:47:00,-6.844969,37.124561,220729,
348,2023-05-08 17:52:00,-6.844897,37.1245,220729,
349,2023-05-08 17:57:00,-6.844959,37.124569,220729,
350,2023-05-08 18:35:20,-6.844944,37.124554,220729,
351,2023-05-08 18:40:20,-6.844885,37.124462,220729,
352,2023-05-08 18:45:20,-6.845043,37.124496,220729,
353,2023-05-08 18:17:00,-6.845038,37.124538,220729,
354,2023-05-08 18:22:00,-6.845037,37.124504,220729,
355,2023-05-08 18:27:00,-6.845038,37.124538,220729,
356,2023-05-08 18:32:00,-6.845115,37.124519,220729,
357,2023-05-08 18:37:00,-6.845081,37.124569,220729,
358,2023-05-08 18:43:00,-6.845089,37.124512,220729,
359,2023-05-08 18:47:00,-6.845087,37.124531,220729,
360,2023-05-08 18:52:00,-6.845136,37.124725,220729,
361,2023-05-08 18:57:00,-6.845125,37.124699,220729,
362,2023-05-08 19:35:20,-6.845161,37.124722,220729,
363,2023-05-08 19:40:20,-6.845235,37.124725,220729,
364,2023-05-08 19:45:20,-6.845178,37.124706,220729,
365,2023-05-08 19:17:00,-6.845592,37.124767,220729,
366,2023-05-08 19:22:00,-6.845585,37.12476,220729,
367,2023-05-08 19:27:00,-6.845649,37.124851,220729,
368,2023-05-08 19:32:00,-6.845604,37.124882,220729,
369,2023-05-08 19:37:00,-6.845671,37.124924,220729,
370,2023-05-08 19:42:00,-6.845675,37.124947,220729,
371,2023-05-08 19:47:00,-6.845757,37.124973,220729,
372,2023-05-08 19:54:00,-6.848003,37.123455,220729,
373,2023-05-08 20:55:00,0,0,220729,
374,2023-05-08 21:54:00,-6.726643,36.703629,220729,
375,2023-05-08 22:55:00,-6.689932,36.60606,220729,
376,2023-05-08 23:54:00,-6.632603,36.557129,220729,
377,2023-05-09 00:55:00,-6.638026,36.567123,220729,
378,2023-05-09 01:55:00,-6.663231,36.599209,220729,
379,2023-05-09 02:54:00,-6.672575,36.594315,220729,
380,2023-05-09 03:55:00,-6.73055,36.616093,220729,
381,2023-05-09 04:55:00,-6.785359,36.620113,220729,
382,2023-05-09 04:58:00,-6.785469,36.6203,220729,
383,2023-05-09 05:36:20,-6.786554,36.621674,220729,
384,2023-05-09 05:41:20,-6.782851,36.630009,220729,
385,2023-05-09 05:13:00,-6.759658,36.63438,220729,
386,2023-05-09 05:17:00,-6.751149,36.632847,220729,
387,2023-05-09 05:22:00,-6.742373,36.635735,220729,
388,2023-05-09 05:27:00,-6.741209,36.64172,220729,
389,2023-05-09 05:32:00,-6.741122,36.640911,220729,
390,2023-05-09 05:37:00,-6.741243,36.64016,220729,
391,2023-05-09 05:42:00,-6.741052,36.639595,220729,
392,2023-05-09 05:47:00,-6.735971,36.634403,220729,
393,2023-05-09 05:52:00,-6.740364,36.632294,220729,
394,2023-05-09 05:57:00,-6.740132,36.631523,220729,
395,2023-05-09 06:35:20,-6.740152,36.630821,220729,
396,2023-05-09 06:40:20,-6.739993,36.630177,220729,
397,2023-05-09 06:13:00,-6.739645,36.629387,220729,
398,2023-05-09 06:17:00,-6.732044,36.623806,220729,
399,2023-05-09 06:22:00,-6.726373,36.622303,220729,
400,2023-05-09 06:27:00,-6.730816,36.621651,220729,
401,2023-05-09 06:32:00,-6.735056,36.622032,220729,
402,2023-05-09 06:38:00,-6.734622,36.622093,220729,
